mercado_code,mes,agente_code,rol_pui,ventas_reg_kwh,pui_agente_mes,egreso_giro_cior,recaudo_real_agente,total_giros_cnior_mes,param_rcpui,param_pct_ae,param_factor_recaudo,param_competitivo,param_cfpui,mercado_name,agente_name,ingresos_pui_facturado,flujo_neto_caja_pui,pct_perdida_sobre_giro_cnior,pct_apalancamiento_cior
CASANARE,2024-03-01,CNSC,CNIOR,158764725.61999983,16.823569462564617,20.71439967566108,19.057247701608198,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,16.823569462564617,-1.6571519740528835,-7.999999999999985,
CASANARE,2024-03-01,EMIC,CNIOR,224899917.0700001,23.831612231095875,29.34321053381492,26.995753691109726,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,23.831612231095875,-2.347456842705192,-7.999999999999995,
CASANARE,2024-03-01,GNCC,CNIOR,130537991.27000009,13.832511945322521,17.031592587491676,15.669065180492343,48053.316616614844,0.03,0.10,0.92,f,0.025,,VATIA S.A. E.S.P.,13.832511945322521,-1.3625274069993338,-7.999999999999999,
CASANARE,2024-03-01,EPTC,CNIOR,6924922.330000007,0.733802243455923,0.9035105770904331,0.8312297309231985,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. E.S.P.,0.733802243455923,-0.07228084616723462,-7.999999999999997,
CASANARE,2024-03-01,BIAC,CNIOR,16227975.660000011,1.7196041166365124,2.1173013869133315,1.947917275960265,48053.316616614844,0.03,0.10,0.92,f,0.025,,BIA ENERGY S.A.S. E.S.P,1.7196041166365124,-0.1693841109530665,-7.999999999999999,
CASANARE,2024-03-01,CDNC,CNIOR,65894045.87,6.982489677944655,8.597348038534191,7.909560195451455,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,6.982489677944655,-0.6877878430827362,-8.00000000000001,
CASANARE,2024-03-01,EBPC,CNIOR,7584814.39000001,0.8037279770585918,0.9896082150906556,0.9104395578834031,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO S.A. E.S.P.,0.8037279770585918,-0.07916865720725241,-7.999999999999997,
CASANARE,2024-03-01,CMMC,CNIOR,745972976.0900005,79.04733328790034,97.32881352344981,89.54250844157383,48053.316616614844,0.03,0.10,0.92,f,0.025,,CARIBEMAR DE LA COSTA S.A.S. E.S.P.,79.04733328790034,-7.78630508187598,-7.9999999999999964,
CASANARE,2024-03-01,VICC,CNIOR,273194.6799999998,0.02894918665235378,0.03564433956399852,0.03279279239887864,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA ELÉCTRICA DEL DEPARTAMENTO DEL VICHADA,0.02894918665235378,-0.002851547165119879,-7.999999999999993,
CASANARE,2024-03-01,HLAC,CNIOR,87664931.90000004,9.28945057216702,11.43784571682878,10.522818059482477,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,9.28945057216702,-0.9150276573463039,-8.000000000000012,
CASANARE,2024-03-01,CHCC,CNIOR,92726466.78999999,9.825798198987608,12.098235839850885,11.130376972662814,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BENEFICIO E INTERES COLECTIVO,9.825798198987608,-0.9678588671880703,-7.9999999999999964,
CASANARE,2024-03-01,CQTC,CNIOR,26347091.06999998,2.7918803438339044,3.4375656971895387,3.1625604414143758,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,2.7918803438339044,-0.275005255775163,-7.999999999999997,
CASANARE,2024-03-01,EVSC,CNIOR,1158987.660000001,0.1228126041733858,0.15121579125744372,0.1391185279568482,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P.,0.1228126041733858,-0.012097263300595518,-8.000000000000012,
CASANARE,2024-03-01,EMSC,CNIOR,102608895.99000008,10.872993874574972,13.387619154789439,12.316609622406284,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL META S.A. E.S.P.,10.872993874574972,-1.0710095323831545,-7.9999999999999964,
CASANARE,2024-03-01,SCEC,CNIOR,381164.81999999995,0.04039028695394375,0.049731452581471866,0.04575293637495412,48053.316616614844,0.03,0.10,0.92,f,0.025,,SOL & CIELO ENERGIA S.A.S. E.S.P,0.04039028695394375,-0.003978516206517749,-7.999999999999999,
CASANARE,2024-03-01,ENDC,CIOR,918555479.4199986,97.33510924982826,0,0,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENEL COLOMBIA SA ESP,48150.65172586467,48150.65172586467,,49368.945067167144
CASANARE,2024-03-01,ENBC,CNIOR,4980749.080000002,0.527787125230475,0.6498498121947083,0.5978618272191316,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENERBIT S.A.S. E.S.P.,0.527787125230475,-0.05198798497557666,-8,
CASANARE,2024-03-01,EGVC,CNIOR,7663006.540000011,0.8120136403998358,0.99981012511994,0.9198253151103448,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.,0.8120136403998358,-0.07998481000959523,-8.000000000000004,
CASANARE,2024-03-01,ENIC,CNIOR,30274260.970000017,3.208024517836878,3.949952605459918,3.6339563970231246,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA DE ARAUCA E.S.P.,3.208024517836878,-0.3159962084367933,-7.999999999999997,
CASANARE,2024-03-01,ASCC,CNIOR,1592295.069999999,0.1687282021269694,0.20775040773546832,0.19113037511663084,48053.316616614844,0.03,0.10,0.92,f,0.025,,A.S.C. INGENIERIA S.A. E.S.P.,0.1687282021269694,-0.016620032618837488,-8.00000000000001,
CASANARE,2024-03-01,HIMC,CNIOR,995758.0200000003,0.1055159082217789,0.12991884391180258,0.11952533639885839,48053.316616614844,0.03,0.10,0.92,f,0.025,,GESTION ENERGETICA S.A. E.S.P.,0.1055159082217789,-0.010393507512944197,-7.999999999999993,
CASANARE,2024-03-01,EDQC,CNIOR,41648412.29000002,4.413291141531001,5.433964343544944,4.999247196061348,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,4.413291141531001,-0.434717147483596,-8.000000000000009,
CASANARE,2024-03-01,EDPC,CNIOR,22489696.980000008,2.383129992241788,2.934282599670509,2.6995399916968683,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P.,2.383129992241788,-0.23474260797364055,-7.999999999999995,
CASANARE,2024-03-01,RTQC,CNIOR,6681057.180000002,0.7079609725155284,0.8716929289048037,0.8019574945924194,48053.316616614844,0.03,0.10,0.92,f,0.025,,RUITOQUE S.A. E.S.P.,0.7079609725155284,-0.06973543431238427,-7.999999999999997,
CASANARE,2024-03-01,CSSC,CNIOR,696453469.8899994,73.79997844220487,90.86788941601708,83.59845826273572,48053.316616614844,0.03,0.10,0.92,f,0.025,,AIR- E S.A.S. E.S.P.,73.79997844220487,-7.26943115328136,-7.999999999999993,
CASANARE,2024-03-01,EMPC,CNIOR,1256516.2900000007,0.1331472655724231,0.16394057639942217,0.15082533028746842,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA,0.1331472655724231,-0.013115246111953749,-7.999999999999985,
CASANARE,2024-03-01,ESOC,CNIOR,418582.60000000015,0.044355277404477846,0.05461343657929716,0.05024436165295339,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE SERVICIOS PÚBLICOS DEL OCCIDENTE COLOMBIANO,0.044355277404477846,-0.004369074926343773,-8,
CASANARE,2024-03-01,EXEC,CNIOR,14166387.260000004,1.5011470537393592,1.8483211967763904,1.7004555010342792,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENEL X COLOMBIA S.A.S ESP,1.5011470537393592,-0.14786569574211117,-7.9999999999999964,
CASANARE,2024-03-01,QIEC,CNIOR,21845382.989999995,2.3148549952351365,2.850217468367823,2.6222000708983972,48053.316616614844,0.03,0.10,0.92,f,0.025,,QI ENERGY S.A.S. E.S.P.,2.3148549952351365,-0.22801739746942573,-7.9999999999999964,
CASANARE,2024-03-01,PEEC,CNIOR,449738.3699999994,0.0476567113893116,0.05867840169962019,0.053984129563650576,48053.316616614844,0.03,0.10,0.92,f,0.025,,PROFESIONALES EN ENERGIA S.A. E.S.P.,0.0476567113893116,-0.004694272135969617,-8.000000000000004,
CASANARE,2024-03-01,ITLC,CNIOR,61605.689999999966,0.006528072284046838,0.00803783636428948,0.007394809455146321,48053.316616614844,0.03,0.10,0.92,f,0.025,,ITALCOL ENERGIA S.A. E.S.P.,0.006528072284046838,-0.0006430269091431589,-8.000000000000005,
TULUA,2024-03-01,EEPC,CNIOR,59224248.83000005,1.9634286141728714,2.417515803593693,2.2241145393061976,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,1.9634286141728714,-0.19340126428749516,-7.999999999999989,
TULUA,2024-03-01,EBSC,CNIOR,78546571.39000005,2.6040108377732234,3.2062471268903243,2.949747356739099,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,2.6040108377732234,-0.25649977015122527,-7.99999999999998,
TULUA,2024-03-01,CETC,CNIOR,15794851.679999983,0.523637941515254,0.6447410360817626,0.5931617531952217,48053.316616614844,0.03,0.10,0.92,f,0.025,,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,0.523637941515254,-0.0515792828865409,-7.999999999999983,
TULUA,2024-03-01,CEOC,CNIOR,58812627.54000002,1.949782362258243,2.400713547873623,2.2086564640437336,48053.316616614844,0.03,0.10,0.92,f,0.025,,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,1.949782362258243,-0.1920570838298894,-7.999999999999982,
TULUA,2024-03-01,TPLC,CNIOR,844955.8799999993,0.028012352799403437,0.03449084173448709,0.03173157439572813,48053.316616614844,0.03,0.10,0.92,f,0.025,,TERPEL ENERGÍA S.A.S. E.S.P.,0.028012352799403437,-0.002759267338758961,-7.999999999999982,
TULUA,2024-03-01,EPMC,CNIOR,665226090.3700004,22.05387094863734,27.154326449096146,24.98198033316846,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,22.05387094863734,-2.172346115927688,-7.999999999999987,
TULUA,2024-03-01,EMEC,CNIOR,1253696.9000000006,0.04156311672311039,0.05117552571019111,0.04708148365337582,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE ENERGIA ELECTRICA S.A. E.S.P.,0.04156311672311039,-0.004094042056815288,-7.999999999999999,
TULUA,2024-03-01,TENC,CNIOR,5578224.399999997,0.18493177405551708,0.2277014214515606,0.20948530773543578,48053.316616614844,0.03,0.10,0.92,f,0.025,,TRANSACCIONES ENERGÉTICAS S.A.S. EMPRESA DE SERVICIOS PÚBLICOS E.S.P,0.18493177405551708,-0.018216113716124832,-7.999999999999993,
TULUA,2024-03-01,ETTC,CNIOR,24218641.629999984,0.8029071691434104,0.9885975768161891,0.9095097706708941,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENERTOTAL S.A. E.S.P.,0.8029071691434104,-0.07908780614529498,-7.999999999999985,
TULUA,2024-03-01,ESSC,CNIOR,220904055.97000003,7.323509424717902,9.017236299920839,8.295857395927172,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,7.323509424717902,-0.7213789039936671,-8,
TULUA,2024-03-01,CASC,CNIOR,49885593.030000046,1.6538293473545902,2.0363147174368033,1.8734095400418593,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE CASANARE S.A. ESP,1.6538293473545902,-0.16290517739494392,-7.999999999999983,
TULUA,2024-03-01,DLRC,CNIOR,456313.50000000035,0.015127907920033174,0.018626578123593744,0.017136451873706247,48053.316616614844,0.03,0.10,0.92,f,0.025,,DICELER S.A. E.S.P.,0.015127907920033174,-0.0014901262498874975,-7.999999999999989,
TULUA,2024-03-01,NEUC,CNIOR,20376744.71999999,0.6755388955930117,0.8317725147987203,0.7652307136148228,48053.316616614844,0.03,0.10,0.92,f,0.025,,NEU ENERGY S.A.S E.S.P,0.6755388955930117,-0.06654180118389752,-7.999999999999988,
TULUA,2024-03-01,EPSC,CNIOR,251266034.9900003,8.33008324487563,10.256603038364801,9.43607479529562,48053.316616614844,0.03,0.10,0.92,f,0.025,,CELSIA COLOMBIA S.A. E.S.P.,8.33008324487563,-0.820528243069182,-7.99999999999998,
TULUA,2024-03-01,ESVC,CNIOR,410421.1000000001,0.013606462682429347,0.01675326432972348,0.015413003183345606,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA SIGLO XXI EICE ESP,0.013606462682429347,-0.0013402611463778757,-7.999999999999983,
TULUA,2024-03-01,CNSC,CNIOR,158764725.61999983,5.263438732644744,6.480727756316327,5.962269535811021,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. E.S.P.,5.263438732644744,-0.5184582205053054,-7.999999999999989,
TULUA,2024-03-01,EMIC,CNIOR,224899917.0700001,7.455981987510902,9.180346133292371,8.445918442628983,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESAS MUNICIPALES DE CALI E.I.C.E. E.S.P.,7.455981987510902,-0.734427690663388,-7.9999999999999805,
TULUA,2024-03-01,GNCC,CNIOR,130537991.27000009,4.327653492606847,5.328521055124718,4.902239370714741,48053.316616614844,0.03,0.10,0.92,f,0.025,,VATIA S.A. E.S.P.,4.327653492606847,-0.42628168440997705,-7.999999999999992,
TULUA,2024-03-01,EPTC,CNIOR,6924922.330000007,0.22957810225124087,0.2826732208877534,0.2600593632167332,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL PUTUMAYO S.A. E.S.P.,0.22957810225124087,-0.0226138576710202,-7.999999999999975,
TULUA,2024-03-01,BIAC,CNIOR,16227975.660000011,0.5379970601637242,0.6624210250601127,0.6094273430553038,48053.316616614844,0.03,0.10,0.92,f,0.025,,BIA ENERGY S.A.S. E.S.P,0.5379970601637242,-0.05299368200480892,-7.999999999999985,
TULUA,2024-03-01,CDNC,CNIOR,65894045.87,2.1845486894422397,2.689774887828705,2.474592896802409,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,2.1845486894422397,-0.21518199102629598,-7.999999999999983,
TULUA,2024-03-01,EBPC,CNIOR,7584814.39000001,0.2514551370548157,0.30960981384134617,0.2848410287340385,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL BAJO PUTUMAYO S.A. E.S.P.,0.2514551370548157,-0.024768785107307678,-7.999999999999995,
TULUA,2024-03-01,CMMC,CNIOR,745972976.0900005,24.73082758481313,30.45038973694645,28.014358557990736,48053.316616614844,0.03,0.10,0.92,f,0.025,,CARIBEMAR DE LA COSTA S.A.S. E.S.P.,24.73082758481313,-2.4360311789557123,-7.999999999999988,
TULUA,2024-03-01,VICC,CNIOR,273194.6799999998,0.009057071428487044,0.01115172365045125,0.010259585758415152,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA ELÉCTRICA DEL DEPARTAMENTO DEL VICHADA,0.009057071428487044,-0.0008921378920360989,-7.99999999999999,
TULUA,2024-03-01,HLAC,CNIOR,87664931.90000004,2.9063067772467357,3.57845582638882,3.2921793602777147,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,2.9063067772467357,-0.28627646611110524,-7.99999999999999,
TULUA,2024-03-01,CHCC,CNIOR,92726466.78999999,3.0741090310699395,3.7850661393729412,3.482260848223106,48053.316616614844,0.03,0.10,0.92,f,0.025,,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BENEFICIO E INTERES COLECTIVO,3.0741090310699395,-0.3028052911498351,-7.999999999999995,
TULUA,2024-03-01,CQTC,CNIOR,26347091.06999998,0.8734704707787251,1.075480234849053,0.9894418160611289,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL CAQUETA S.A. E.S.P.,0.8734704707787251,-0.08603841878792418,-7.999999999999993,
TULUA,2024-03-01,EVSC,CNIOR,1158987.660000001,0.03842327391351498,0.04730952337213585,0.043524761502364985,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P.,0.03842327391351498,-0.003784761869770864,-7.999999999999992,
TULUA,2024-03-01,EMSC,CNIOR,102608895.99000008,3.401735715276846,4.18846389014009,3.853386778928883,48053.316616614844,0.03,0.10,0.92,f,0.025,,ELECTRIFICADORA DEL META S.A. E.S.P.,3.401735715276846,-0.335077111211207,-7.999999999999995,
TULUA,2024-03-01,SCEC,CNIOR,381164.81999999995,0.012636545487512453,0.015559031888593129,0.01431430933750568,48053.316616614844,0.03,0.10,0.92,f,0.025,,SOL & CIELO ENERGIA S.A.S. E.S.P,0.012636545487512453,-0.0012447225510874484,-7.999999999999988,
TULUA,2024-03-01,ENDC,CIOR,918555479.4199986,30.452359424184593,0,0,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENEL COLOMBIA SA ESP,48083.76897603903,48083.76897603903,,157798.3365664992
TULUA,2024-03-01,ENBC,CNIOR,4980749.080000002,0.16512400675200256,0.20331266081901508,0.1870476479534939,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENERBIT S.A.S. E.S.P.,0.16512400675200256,-0.016265012865521178,-7.999999999999987,
TULUA,2024-03-01,EGVC,CNIOR,7663006.540000011,0.25404739795717657,0.31280159359501725,0.2877774661074159,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE S.A. E.S.P.,0.25404739795717657,-0.025024127487601355,-7.999999999999992,
TULUA,2024-03-01,ENIC,CNIOR,30274260.970000017,1.0036657523856167,1.2357861143528952,1.1369232252046637,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGÍA DE ARAUCA E.S.P.,1.0036657523856167,-0.09886288914823149,-7.99999999999999,
TULUA,2024-03-01,ASCC,CNIOR,1592295.069999999,0.052788473714853366,0.06499699990723072,0.05979723991465227,48053.316616614844,0.03,0.10,0.92,f,0.025,,A.S.C. INGENIERIA S.A. E.S.P.,0.052788473714853366,-0.005199759992578448,-7.999999999999985,
TULUA,2024-03-01,HIMC,CNIOR,995758.0200000003,0.03301181235530955,0.04064653917038398,0.03739481603675327,48053.316616614844,0.03,0.10,0.92,f,0.025,,GESTION ENERGETICA S.A. E.S.P.,0.03301181235530955,-0.0032517231336307087,-7.999999999999977,
TULUA,2024-03-01,EDQC,CNIOR,41648412.29000002,1.380746671178253,1.7000755078325027,1.5640694672059026,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DEL QUINDIO S.A. E.S.P.,1.380746671178253,-0.13600604062660016,-7.9999999999999964,
TULUA,2024-03-01,EDPC,CNIOR,22489696.980000008,0.7455884278306208,0.9180225826628406,0.8445807760498135,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DISTRIBUIDORA DEL PACIFICO S.A. E.S.P.,0.7455884278306208,-0.07344180661302713,-7.999999999999987,
TULUA,2024-03-01,RTQC,CNIOR,6681057.180000002,0.22149337643422,0.2727187197211278,0.25090122214343763,48053.316616614844,0.03,0.10,0.92,f,0.025,,RUITOQUE S.A. E.S.P.,0.22149337643422,-0.021817497577690192,-7.999999999999988,
TULUA,2024-03-01,CSSC,CNIOR,696453469.8899994,23.089134910721466,28.429018572437606,26.1546970866426,48053.316616614844,0.03,0.10,0.92,f,0.025,,AIR- E S.A.S. E.S.P.,23.089134910721466,-2.2743214857950065,-7.999999999999993,
TULUA,2024-03-01,EMPC,CNIOR,1256516.2900000007,0.04165658639321804,0.051290612351493375,0.04718736336337391,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE CARTAGENA DEL CHAIRA,0.04165658639321804,-0.004103248988119465,-7.99999999999999,
TULUA,2024-03-01,ESOC,CNIOR,418582.60000000015,0.013877036357083618,0.017086414274565597,0.01571950113260035,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE SERVICIOS PÚBLICOS DEL OCCIDENTE COLOMBIANO,0.013877036357083618,-0.001366913141965246,-7.999999999999989,
TULUA,2024-03-01,EXEC,CNIOR,14166387.260000004,0.469650365436944,0.5782676143210161,0.5320062051753349,48053.316616614844,0.03,0.10,0.92,f,0.025,,ENEL X COLOMBIA S.A.S ESP,0.469650365436944,-0.04626140914568122,-7.999999999999988,
TULUA,2024-03-01,QIEC,CNIOR,21845382.989999995,0.7242278441259763,0.8917218817831611,0.8203841312405084,48053.316616614844,0.03,0.10,0.92,f,0.025,,QI ENERGY S.A.S. E.S.P.,0.7242278441259763,-0.07133775054265279,-7.999999999999989,
TULUA,2024-03-01,PEEC,CNIOR,449738.3699999994,0.014909926288540215,0.018358183319105596,0.01688952865357715,48053.316616614844,0.03,0.10,0.92,f,0.025,,PROFESIONALES EN ENERGIA S.A. E.S.P.,0.014909926288540215,-0.0014686546655284446,-7.999999999999983,
TULUA,2024-03-01,ITLC,CNIOR,61605.689999999966,0.0020423792100608624,0.002514725507009756,0.002313547466448976,48053.316616614844,0.03,0.10,0.92,f,0.025,,ITALCOL ENERGIA S.A. E.S.P.,0.0020423792100608624,-0.0002011780405607802,-7.999999999999989,
BOGOTA - CUNDINAMARCA,2024-03-01,EEPC,CNIOR,59224248.83000005,118.1237931667606,145.4425868604223,133.80717991158852,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE PEREIRA S.A. E.S.P.,118.1237931667606,-11.635406948833776,-7.999999999999995,
BOGOTA - CUNDINAMARCA,2024-03-01,EBSC,CNIOR,78546571.39000005,156.66250119040222,192.89424108645858,177.4627017995419,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P.,156.66250119040222,-15.431539286916689,-8.000000000000002,
BOGOTA - CUNDINAMARCA,2024-03-01,CETC,CNIOR,15794851.679999983,31.50310607237089,38.78891050201409,35.68579766185296,48053.316616614844,0.03,0.10,0.92,f,0.025,,COMPAÑIA DE ELECTRICIDAD DE TULUA S.A. E.S.P.,31.50310607237089,-3.103112840161131,-8.00000000000001,
BOGOTA - CUNDINAMARCA,2024-03-01,CEOC,CNIOR,58812627.54000002,117.30280735295035,144.43172954425313,132.87719118071288,48053.316616614844,0.03,0.10,0.92,f,0.025,,COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S. ESP,117.30280735295035,-11.554538363540246,-7.999999999999997,
BOGOTA - CUNDINAMARCA,2024-03-01,TPLC,CNIOR,844955.8799999993,1.6852791816854527,2.0750380359045297,1.9090349930321673,48053.316616614844,0.03,0.10,0.92,f,0.025,,TERPEL ENERGÍA S.A.S. E.S.P.,1.6852791816854527,-0.16600304287236245,-8.000000000000004,
BOGOTA - CUNDINAMARCA,2024-03-01,EPMC,CNIOR,665226090.3700004,1326.8049939063894,1633.6586000133118,1502.965912012247,48053.316616614844,0.03,0.10,0.92,f,0.025,,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,1326.8049939063894,-130.69268800106488,-7.9999999999999964,
